,Unnamed: 0,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS,TWEET_TEXT_PROCESSED,HASHTAGS,POS,DUPLICATE,NON_ENGLISH,IF,COVID,TWEET_TEXT_PROCESSED_POSTAGGED
710,710,1291257487459586048,998666627318239232,No I don’t have Covid I’m coughing because I’m choking on saliva because I’m a poorly designed human being,0,0,0,0,0,no i do not have covid i am coughing because i am choking on saliva because i am a poorly designed human being,[],no_DT i_NN do_VBP not_RB have_VB covid_NN i_NN am_VBP coughing_VBG because_IN i_NN am_VBP choking_VBG on_IN saliva_NN because_IN i_NN am_VBP a_DT poorly_RB designed_VBN human_JJ being_VBG,False,False,False,True,no i do not have covid i am coughing because i am choking on saliva because i am a poorly designed human being no_DT i_NN do_VBP not_RB have_VB covid_NN i_NN am_VBP coughing_VBG because_IN i_NN am_VBP choking_VBG on_IN saliva_NN because_IN i_NN am_VBP a_DT poorly_RB designed_VBN human_JJ being_VBG
711,711,1302205375945506816,229048083,"@rogerpsan At least we didn’t make the final payment and we can go another time mate. My mum had Covid in March, 5 negative tests since plus a positive antibody test, but still had a false positive test because of the old virus fragments. The issue needs addressing.",0,0,1,1,0,"at least we did not make the final payment and we can go another time mate. my mum had covid in march, 5 negative tests since plus a positive antibody test, but still had a false positive test because of the old virus fragments. the issue needs addressing.",[],at_IN least_JJS we_PRP did_VBD not_RB make_VB the_DT final_JJ payment_NN and_CC we_PRP can_MD go_VB another_DT time_NN mate_NN mum_NN had_VBD covid_VBN in_IN march_NN 5_CD negative_JJ tests_NNS since_IN plus_CC a_DT positive_JJ antibody_NN test_NN but_CC still_RB had_VBD a_DT false_JJ positive_JJ test_NN because_IN of_IN the_DT old_JJ virus_NN fragments_NNS the_DT issue_NN needs_VBZ addressing_VBG,False,False,False,True,"at least we did not make the final payment and we can go another time mate. my mum had covid in march, 5 negative tests since plus a positive antibody test, but still had a false positive test because of the old virus fragments. the issue needs addressing. at_IN least_JJS we_PRP did_VBD not_RB make_VB the_DT final_JJ payment_NN and_CC we_PRP can_MD go_VB another_DT time_NN mate_NN mum_NN had_VBD covid_VBN in_IN march_NN 5_CD negative_JJ tests_NNS since_IN plus_CC a_DT positive_JJ antibody_NN test_NN but_CC still_RB had_VBD a_DT false_JJ positive_JJ test_NN because_IN of_IN the_DT old_JJ virus_NN fragments_NNS the_DT issue_NN needs_VBZ addressing_VBG"
712,712,1278959918524006400,65415768,"Here’s a full video interview I gave with @originalfm detailing my experiences with #longCovid symptoms so far, my day to day and welcoming the news of support from the Scottish Government over this 👇 https://t.co/4k1FlEVUd7",0,1,0,0,0,"here is a full video interview i gave with originalfm detailing my experiences with #longcovid symptoms so far, my day to day and welcoming the news of support from the scottish government over this :backhand_index_pointing_down: ",['#longCovid'],here_RB is_VBZ a_DT full_JJ video_NN interview_NN i_NN gave_VBD with_IN originalfm_NN detailing_VBG experiences_NNS with_IN #longcovid_NNP symptoms_NNS so_RB far_RB day_NN to_TO day_NN and_CC welcoming_VBG the_DT news_NN of_IN support_NN from_IN the_DT scottish_JJ government_NN over_IN this_DT backhand_index_pointing_down_NN,False,False,False,True,"here is a full video interview i gave with originalfm detailing my experiences with #longcovid symptoms so far, my day to day and welcoming the news of support from the scottish government over this :backhand_index_pointing_down:  here_RB is_VBZ a_DT full_JJ video_NN interview_NN i_NN gave_VBD with_IN originalfm_NN detailing_VBG experiences_NNS with_IN #longcovid_NNP symptoms_NNS so_RB far_RB day_NN to_TO day_NN and_CC welcoming_VBG the_DT news_NN of_IN support_NN from_IN the_DT scottish_JJ government_NN over_IN this_DT backhand_index_pointing_down_NN"
713,713,1315974555928858625,348141199,Some kid in my dads class has tested positive for covid so now he has to isolate for two weeks. What am I going to do without my mum and dad for two weeks 😩,0,0,1,0,0,some kid in my dads class has tested positive for covid so now he has to isolate for two weeks. what am i going to do without my mum and dad for two weeks :weary_face:,[],some_DT kid_NN in_IN dads_NNS class_NN has_VBZ tested_VBN positive_JJ for_IN covid_NNS so_RB now_RB he_PRP has_VBZ to_TO isolate_VB for_IN two_CD weeks_NNS what_WP am_VBP i_JJ going_VBG to_TO do_VB without_IN mum_NN and_CC dad_NN for_IN two_CD weeks_NNS weary_face_NN,False,False,False,True,some kid in my dads class has tested positive for covid so now he has to isolate for two weeks. what am i going to do without my mum and dad for two weeks :weary_face: some_DT kid_NN in_IN dads_NNS class_NN has_VBZ tested_VBN positive_JJ for_IN covid_NNS so_RB now_RB he_PRP has_VBZ to_TO isolate_VB for_IN two_CD weeks_NNS what_WP am_VBP i_JJ going_VBG to_TO do_VB without_IN mum_NN and_CC dad_NN for_IN two_CD weeks_NNS weary_face_NN
714,714,1316005524765396992,2691678796,4 people in my support bubble with symptoms amd i feel like shit today me self just been and done a covid test 😱,0,1,0,0,0,4 people in my support bubble with symptoms amd i feel like shit today me self just been and done a covid test :face_screaming_in_fear:,[],4_CD people_NNS in_IN support_NN bubble_JJ with_IN symptoms_NNS amd_VBP i_JJ feel_VBP like_IN shit_NN today_NN me_PRP self_PRP just_RB been_VBN and_CC done_VBN a_DT covid_JJ test_NN face_screaming_in_fear_NN,False,False,False,True,4 people in my support bubble with symptoms amd i feel like shit today me self just been and done a covid test :face_screaming_in_fear: 4_CD people_NNS in_IN support_NN bubble_JJ with_IN symptoms_NNS amd_VBP i_JJ feel_VBP like_IN shit_NN today_NN me_PRP self_PRP just_RB been_VBN and_CC done_VBN a_DT covid_JJ test_NN face_screaming_in_fear_NN
715,715,1310581264672587776,485973116,@blinkfitness Still REALLY struggling to cancel my membership. I have had to move back to the UK due to COVID and cannot send a certified letter (the fact that this keeps being suggested is frustrating...Please help!,0,0,0,0,0,still really struggling to cancel my membership. i have had to move back to the uk due to covid and cannot send a certified letter (the fact that this keeps being suggested is frustrating.please help!,[],still_RB really_RB struggling_VBG to_TO cancel_VB membership_NN i_NN have_VBP had_VBN to_TO move_VB back_RB to_TO the_DT uk_JJ due_JJ to_TO covid_VB and_CC cannot_VB send_VB a_DT certified_JJ letter_NN the_DT fact_NN that_IN this_DT keeps_VBZ being_VBG suggested_VBN is_VBZ frustrating.please_JJ help_NN,False,False,False,True,still really struggling to cancel my membership. i have had to move back to the uk due to covid and cannot send a certified letter (the fact that this keeps being suggested is frustrating.please help! still_RB really_RB struggling_VBG to_TO cancel_VB membership_NN i_NN have_VBP had_VBN to_TO move_VB back_RB to_TO the_DT uk_JJ due_JJ to_TO covid_VB and_CC cannot_VB send_VB a_DT certified_JJ letter_NN the_DT fact_NN that_IN this_DT keeps_VBZ being_VBG suggested_VBN is_VBZ frustrating.please_JJ help_NN
716,716,1294168841090670592,24533169,@trainline_eu hi! My mum needs to cancel four AVE tickets because we haven’t been able to travel due to COVID. I’ve found the exceptional refund form which looks very simple. Does it refund the tickets in their entirety? Thank you!,0,0,1,0,0,hi! my mum needs to cancel four ave tickets because we have not been able to travel due to covid. i have found the exceptional refund form which looks very simple. does it refund the tickets in their entirety? thank you!,[],hi_NN mum_JJ needs_NNS to_TO cancel_VB four_CD ave_JJ tickets_NNS because_IN we_PRP have_VBP not_RB been_VBN able_JJ to_TO travel_VB due_JJ to_TO covid_VB i_NNS have_VBP found_VBN the_DT exceptional_JJ refund_NN form_NN which_WDT looks_VBZ very_RB simple_JJ does_VBZ it_PRP refund_VB the_DT tickets_NNS in_IN entirety_NN thank_NN you_PRP,False,False,False,True,hi! my mum needs to cancel four ave tickets because we have not been able to travel due to covid. i have found the exceptional refund form which looks very simple. does it refund the tickets in their entirety? thank you! hi_NN mum_JJ needs_NNS to_TO cancel_VB four_CD ave_JJ tickets_NNS because_IN we_PRP have_VBP not_RB been_VBN able_JJ to_TO travel_VB due_JJ to_TO covid_VB i_NNS have_VBP found_VBN the_DT exceptional_JJ refund_NN form_NN which_WDT looks_VBZ very_RB simple_JJ does_VBZ it_PRP refund_VB the_DT tickets_NNS in_IN entirety_NN thank_NN you_PRP
717,717,1264154294120599552,192159585,@Dr_Ellie @BBCFergusWalsh I think that COVID19 has been in the country since last December,0,0,0,0,0,i think that covid19 has been in the country since last december,[],i_NN think_VBP that_IN covid_NN 19_CD has_VBZ been_VBN in_IN the_DT country_NN since_IN last_JJ december_NN,False,False,False,True,i think that covid19 has been in the country since last december i_NN think_VBP that_IN covid_NN 19_CD has_VBZ been_VBN in_IN the_DT country_NN since_IN last_JJ december_NN
718,718,1315958834826010624,1116071163648716802,I feel so ill and I don’t know if this is normal chronic illness ill or if I’ve got Covid 😩,0,1,0,0,0,i feel so ill and i do not know if this is normal chronic illness ill or if i have got covid :weary_face:,[],i_NN feel_VBP so_RB ill_JJ and_CC i_JJ do_VBP not_RB know_VB if_IN this_DT is_VBZ normal_JJ chronic_JJ illness_NN ill_NN or_CC if_IN i_NNS have_VBP got_VBN covid_NNS weary_face_NN,False,False,False,True,i feel so ill and i do not know if this is normal chronic illness ill or if i have got covid :weary_face: i_NN feel_VBP so_RB ill_JJ and_CC i_JJ do_VBP not_RB know_VB if_IN this_DT is_VBZ normal_JJ chronic_JJ illness_NN ill_NN or_CC if_IN i_NNS have_VBP got_VBN covid_NNS weary_face_NN
719,719,1251156852403888128,930931544692350976,Annual leave during covid reminds me of when I was in 3rd and got grounded for nipping a boy on my bed during the summer holidays 🙃,0,0,0,0,0,annual leave during covid reminds me of when i was in 3rd and got grounded for nipping a boy on my bed during the summer holidays :upside-down_face:,[],annual_JJ leave_VBP during_IN covid_NN reminds_VBZ me_PRP of_IN when_WRB i_NN was_VBD in_IN 3rd_CD and_CC got_VBD grounded_VBN for_IN nipping_VBG a_DT boy_NN on_IN bed_NN during_IN the_DT summer_NN holidays_NNS upside-down_face_NN,False,False,False,True,annual leave during covid reminds me of when i was in 3rd and got grounded for nipping a boy on my bed during the summer holidays :upside-down_face: annual_JJ leave_VBP during_IN covid_NN reminds_VBZ me_PRP of_IN when_WRB i_NN was_VBD in_IN 3rd_CD and_CC got_VBD grounded_VBN for_IN nipping_VBG a_DT boy_NN on_IN bed_NN during_IN the_DT summer_NN holidays_NNS upside-down_face_NN
720,720,1297105491978584064,976918663499538432,How many months into Covid are we now and have I learnt that smiling under my mask is futile and makes me look like I’m staring someone down as they walk towards me? No 🙃,0,0,0,0,0,how many months into covid are we now and have i learnt that smiling under my mask is futile and makes me look like i am staring someone down as they walk towards me? no :upside-down_face:,[],how_WRB many_JJ months_NNS into_IN covid_NN are_VBP we_PRP now_RB and_CC have_VBP i_VBN learnt_VBP that_IN smiling_VBG under_IN mask_NN is_VBZ futile_JJ and_CC makes_VBZ me_PRP look_VB like_IN i_NN am_VBP staring_VBG someone_NN down_RP as_IN they_PRP walk_VBP towards_IN me_PRP no_DT upside-down_face_NN,False,False,False,True,how many months into covid are we now and have i learnt that smiling under my mask is futile and makes me look like i am staring someone down as they walk towards me? no :upside-down_face: how_WRB many_JJ months_NNS into_IN covid_NN are_VBP we_PRP now_RB and_CC have_VBP i_VBN learnt_VBP that_IN smiling_VBG under_IN mask_NN is_VBZ futile_JJ and_CC makes_VBZ me_PRP look_VB like_IN i_NN am_VBP staring_VBG someone_NN down_RP as_IN they_PRP walk_VBP towards_IN me_PRP no_DT upside-down_face_NN
721,721,1264989043764465670,28590481,@piersmorgan Not Covid symptoms Piers! FFS I thought you pretended to be a journalist!,0,0,0,0,0,not covid symptoms piers! ffs i thought you pretended to be a journalist!,[],not_RB covid_VB symptoms_NNS piers_NNS ffs_NNS i_VBP thought_VBN you_PRP pretended_VBD to_TO be_VB a_DT journalist_NN,False,False,False,True,not covid symptoms piers! ffs i thought you pretended to be a journalist! not_RB covid_VB symptoms_NNS piers_NNS ffs_NNS i_VBP thought_VBN you_PRP pretended_VBD to_TO be_VB a_DT journalist_NN
722,722,1245282055648354304,149212477,"My beautiful nan has tested positive for covid-19. I never thought this virus would affect me or my family, now we’re waiting to see if 3 other members of my family (all with health problems) have it also. Please start taking this seriously and stay at home!!!",0,0,1,1,0,"my beautiful nan has tested positive for covid-19. i never thought this virus would affect me or my family, now we are waiting to see if 3 other members of my family (all with health problems) have it also. please start taking this seriously and stay at home!!!",[],beautiful_JJ nan_NN has_VBZ tested_VBN positive_JJ for_IN covid_JJ 19_CD i_VB never_RB thought_VBN this_DT virus_NN would_MD affect_VB me_PRP or_CC family_NN now_RB we_PRP are_VBP waiting_VBG to_TO see_VB if_IN 3_CD other_JJ members_NNS of_IN family_NN all_DT with_IN health_NN problems_NNS have_VBP it_PRP also_RB please_VB start_JJ taking_VBG this_DT seriously_RB and_CC stay_VB at_IN home_NN,False,False,False,True,"my beautiful nan has tested positive for covid-19. i never thought this virus would affect me or my family, now we are waiting to see if 3 other members of my family (all with health problems) have it also. please start taking this seriously and stay at home!!! beautiful_JJ nan_NN has_VBZ tested_VBN positive_JJ for_IN covid_JJ 19_CD i_VB never_RB thought_VBN this_DT virus_NN would_MD affect_VB me_PRP or_CC family_NN now_RB we_PRP are_VBP waiting_VBG to_TO see_VB if_IN 3_CD other_JJ members_NNS of_IN family_NN all_DT with_IN health_NN problems_NNS have_VBP it_PRP also_RB please_VB start_JJ taking_VBG this_DT seriously_RB and_CC stay_VB at_IN home_NN"
723,723,1261376864871837696,2772457432,"@charliemackesy Since losing my dad to #COVID19 in a care home, this is just how I have been feeling. It was so hard saying goodbye through a window. Today was his funeral. Your book has been a source of joy. So thank you. 🙏🏻",0,0,1,1,0,"since losing my dad to #covid19 in a care home, this is just how i have been feeling. it was so hard saying goodbye through a window. today was his funeral. your book has been a source of joy. so thank you. :folded_hands_light_skin_tone:",['#COVID19'],since_IN losing_VBG dad_NN to_TO #covid19_VB in_IN a_DT care_NN home_NN this_DT is_VBZ just_RB how_WRB i_JJ have_VBP been_VBN feeling_VBG it_PRP was_VBD so_RB hard_JJ saying_VBG goodbye_NN through_IN a_DT window_NN today_NN was_VBD funeral_JJ book_NN has_VBZ been_VBN a_DT source_NN of_IN joy_NN so_RB thank_JJ you_PRP folded_hands_light_skin_tone_NN,False,False,False,True,"since losing my dad to #covid19 in a care home, this is just how i have been feeling. it was so hard saying goodbye through a window. today was his funeral. your book has been a source of joy. so thank you. :folded_hands_light_skin_tone: since_IN losing_VBG dad_NN to_TO #covid19_VB in_IN a_DT care_NN home_NN this_DT is_VBZ just_RB how_WRB i_JJ have_VBP been_VBN feeling_VBG it_PRP was_VBD so_RB hard_JJ saying_VBG goodbye_NN through_IN a_DT window_NN today_NN was_VBD funeral_JJ book_NN has_VBZ been_VBN a_DT source_NN of_IN joy_NN so_RB thank_JJ you_PRP folded_hands_light_skin_tone_NN"
724,724,1266825923854204928,3012640582,"** COVID-19 TESTING **
Anyone over 5yrs with any of the 3 COVID symptoms (continuous cough, fever or loss of taste/smell), can book a test at the UK testing site (Aberdeen Airport) or military drive-through sites. Book online at:
https://t.co/AIwc3mLQyU or call 📞 0300 303 2713.",0,0,0,0,0,"** covid-19 testing ** anyone over 5yrs with any of the 3 covid symptoms (continuous cough, fever or loss of taste/smell), can book a test at the uk testing site (aberdeen airport) or military drive-through sites. book online at: ",[],*_JJ *_NNP covid_NN 19_CD testing_VBG *_JJ *_NNP anyone_NN over_IN 5yrs_CD with_IN any_DT of_IN the_DT 3_CD covid_NN symptoms_NNS continuous_JJ cough_NN fever_NN or_CC loss_NN of_IN taste_NN /_NNP smell_NN can_MD book_NN a_DT test_NN at_IN the_DT uk_JJ testing_NN site_NN aberdeen_JJ airport_NN or_CC military_JJ drive-through_JJ sites_NNS book_NN online_NN at_IN,False,False,False,True,"** covid-19 testing ** anyone over 5yrs with any of the 3 covid symptoms (continuous cough, fever or loss of taste/smell), can book a test at the uk testing site (aberdeen airport) or military drive-through sites. book online at:  *_JJ *_NNP covid_NN 19_CD testing_VBG *_JJ *_NNP anyone_NN over_IN 5yrs_CD with_IN any_DT of_IN the_DT 3_CD covid_NN symptoms_NNS continuous_JJ cough_NN fever_NN or_CC loss_NN of_IN taste_NN /_NNP smell_NN can_MD book_NN a_DT test_NN at_IN the_DT uk_JJ testing_NN site_NN aberdeen_JJ airport_NN or_CC military_JJ drive-through_JJ sites_NNS book_NN online_NN at_IN"
725,725,1301237926022582273,3216457859,@BBCBristol ‘Covid One Way system’ has the virus now got a Driving License! We are controlled by utterly mentally ill fvckwits!!,0,0,0,0,0,‘covid one way system’ has the virus now got a driving license! we are controlled by utterly mentally ill fvckwits!!,[],‘_NN covid_VBZ one_CD way_NN system_NN ’_NNP has_VBZ the_DT virus_NN now_RB got_VBD a_DT driving_NN license_NN we_PRP are_VBP controlled_VBN by_IN utterly_RB mentally_RB ill_JJ fvckwits_NNS,False,False,False,True,‘covid one way system’ has the virus now got a driving license! we are controlled by utterly mentally ill fvckwits!! ‘_NN covid_VBZ one_CD way_NN system_NN ’_NNP has_VBZ the_DT virus_NN now_RB got_VBD a_DT driving_NN license_NN we_PRP are_VBP controlled_VBN by_IN utterly_RB mentally_RB ill_JJ fvckwits_NNS
726,726,1264305030217248771,384872694,@donnydoodles I’m furious!! My Nan is covid positive and none of us have visited! She’s on her own in a care home and we’re all following the rules to keep people safe and he just does what he wants and is protected by the entire government?!?!,0,0,1,1,0,i am furious!! my nan is covid positive and none of us have visited! she is on her own in a care home and we are all following the rules to keep people safe and he just does what he wants and is protected by the entire government?!?!,[],i_NN am_VBP furious_JJ nan_NN is_VBZ covid_JJ positive_JJ and_CC none_NN of_IN us_PRP have_VBP visited_VBN she_PRP is_VBZ on_IN own_JJ in_IN a_DT care_NN home_NN and_CC we_PRP are_VBP all_DT following_VBG the_DT rules_NNS to_TO keep_VB people_NNS safe_JJ and_CC he_PRP just_RB does_VBZ what_WP he_PRP wants_VBZ and_CC is_VBZ protected_VBN by_IN the_DT entire_JJ government_NN,False,False,False,True,i am furious!! my nan is covid positive and none of us have visited! she is on her own in a care home and we are all following the rules to keep people safe and he just does what he wants and is protected by the entire government?!?! i_NN am_VBP furious_JJ nan_NN is_VBZ covid_JJ positive_JJ and_CC none_NN of_IN us_PRP have_VBP visited_VBN she_PRP is_VBZ on_IN own_JJ in_IN a_DT care_NN home_NN and_CC we_PRP are_VBP all_DT following_VBG the_DT rules_NNS to_TO keep_VB people_NNS safe_JJ and_CC he_PRP just_RB does_VBZ what_WP he_PRP wants_VBZ and_CC is_VBZ protected_VBN by_IN the_DT entire_JJ government_NN
727,727,1240190492035428352,177684655,@bradfordmdc Leeds Council have set up an official Covid 19 volunteering group (link below) Does Bradford/Bingley/Saltaire have plans to do the same? https://t.co/nRqY9EA35P,0,0,0,0,0,leeds council have set up an official covid 19 volunteering group (link below) does bradford/bingley/saltaire have plans to do the same? ,[],leeds_NNS council_NNS have_VBP set_VBN up_RP an_DT official_NN covid_NN 19_CD volunteering_VBG group_NN link_VBP below_IN does_VBZ bradford_JJ /_NNP bingley_NN /_NNP saltaire_NN have_VBP plans_NNS to_TO do_VB the_DT same_JJ,False,False,False,True,leeds council have set up an official covid 19 volunteering group (link below) does bradford/bingley/saltaire have plans to do the same?  leeds_NNS council_NNS have_VBP set_VBN up_RP an_DT official_NN covid_NN 19_CD volunteering_VBG group_NN link_VBP below_IN does_VBZ bradford_JJ /_NNP bingley_NN /_NNP saltaire_NN have_VBP plans_NNS to_TO do_VB the_DT same_JJ
728,728,1315193854971252737,1484674754,@pearson_lee No matey manager had a Covid test so had to isolate me and my pal just helped out but I only got 10 mins 😂😂😂 has to watch game from car park he did give someone a yellow after 9345 fouls didn’t help when he walked to pitch with there team laughing with them all 🤬🤬🤬,0,0,0,0,0,no matey manager had a covid test so had to isolate me and my pal just helped out but i only got 10 mins :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: has to watch game from car park he did give someone a yellow after 9345 fouls did not help when he walked to pitch with there team laughing with them all :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth:,[],no_DT matey_NN manager_NN had_VBD a_DT covid_JJ test_NN so_RB had_VBD to_TO isolate_VB me_PRP and_CC pal_NN just_RB helped_VBN out_RP but_CC i_VBZ only_RB got_VBD 10_CD mins_NNS face_with_tears_of_joy_NN ::_NNP face_with_tears_of_joy_NN ::_NNP face_with_tears_of_joy_NN has_VBZ to_TO watch_VB game_NN from_IN car_NN park_NN he_PRP did_VBD give_VB someone_NN a_DT yellow_NN after_IN 9345_CD fouls_NN did_VBD not_RB help_VB when_WRB he_PRP walked_VBD to_TO pitch_VB with_IN there_EX team_NN laughing_VBG with_IN them_PRP all_DT face_with_symbols_on_mouth_NN ::_IN face_with_symbols_on_mouth_JJ ::_JJ face_with_symbols_on_mouth_NN,False,False,False,True,no matey manager had a covid test so had to isolate me and my pal just helped out but i only got 10 mins :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: has to watch game from car park he did give someone a yellow after 9345 fouls did not help when he walked to pitch with there team laughing with them all :face_with_symbols_on_mouth::face_with_symbols_on_mouth::face_with_symbols_on_mouth: no_DT matey_NN manager_NN had_VBD a_DT covid_JJ test_NN so_RB had_VBD to_TO isolate_VB me_PRP and_CC pal_NN just_RB helped_VBN out_RP but_CC i_VBZ only_RB got_VBD 10_CD mins_NNS face_with_tears_of_joy_NN ::_NNP face_with_tears_of_joy_NN ::_NNP face_with_tears_of_joy_NN has_VBZ to_TO watch_VB game_NN from_IN car_NN park_NN he_PRP did_VBD give_VB someone_NN a_DT yellow_NN after_IN 9345_CD fouls_NN did_VBD not_RB help_VB when_WRB he_PRP walked_VBD to_TO pitch_VB with_IN there_EX team_NN laughing_VBG with_IN them_PRP all_DT face_with_symbols_on_mouth_NN ::_IN face_with_symbols_on_mouth_JJ ::_JJ face_with_symbols_on_mouth_NN
729,729,1344556140466745344,563924333,"Schools are NOT safe. My year group got sent home after a pupil tested positive. I also had #COVID19 &amp; my entire household, including my father whose clinically vulnerable. They only say schools are ‘safe’ to keep the economy running.  #schoolsreopeninguk #KeepSchoolsClosed",1,0,1,1,0,"schools are not safe. my year group got sent home after a pupil tested positive. i also had #covid19  my entire household, including my father whose clinically vulnerable. they only say schools are ‘safe’ to keep the economy running. #schoolsreopeninguk #keepschoolsclosed","['#COVID19', '#schoolsreopeninguk', '#KeepSchoolsClosed']",schools_NNS are_VBP not_RB safe_JJ year_NN group_NN got_VBD sent_VBN home_NN after_IN a_DT pupil_NN tested_VBN positive_JJ i_NN also_RB had_VBD #covid19_VBN entire_JJ household_NN including_VBG father_NN clinically_RB vulnerable_JJ they_PRP only_RB say_VBP schools_NNS are_VBP ‘_JJ safe_JJ ’_NN to_TO keep_VB the_DT economy_NN running_VBG #schoolsreopeninguk_NN #keepschoolsclosed_VBD,False,False,False,True,"schools are not safe. my year group got sent home after a pupil tested positive. i also had #covid19  my entire household, including my father whose clinically vulnerable. they only say schools are ‘safe’ to keep the economy running. #schoolsreopeninguk #keepschoolsclosed schools_NNS are_VBP not_RB safe_JJ year_NN group_NN got_VBD sent_VBN home_NN after_IN a_DT pupil_NN tested_VBN positive_JJ i_NN also_RB had_VBD #covid19_VBN entire_JJ household_NN including_VBG father_NN clinically_RB vulnerable_JJ they_PRP only_RB say_VBP schools_NNS are_VBP ‘_JJ safe_JJ ’_NN to_TO keep_VB the_DT economy_NN running_VBG #schoolsreopeninguk_NN #keepschoolsclosed_VBD"
730,730,1344646731120713729,230525837,"I mean, hypothetically, what's to stop parents saying their child has COVID symptoms, but won't comply with a test, so cannot come to school?",0,0,0,0,0,"i mean, hypothetically, what is to stop parents saying their child has covid symptoms, but will not comply with a test, so cannot come to school?",[],i_JJ mean_NN hypothetically_RB what_WP is_VBZ to_TO stop_VB parents_NNS saying_VBG child_NN has_VBZ covid_VBN symptoms_NNS but_CC will_MD not_RB comply_VB with_IN a_DT test_NN so_RB cannot_JJ come_VB to_TO school_NN,False,False,False,True,"i mean, hypothetically, what is to stop parents saying their child has covid symptoms, but will not comply with a test, so cannot come to school? i_JJ mean_NN hypothetically_RB what_WP is_VBZ to_TO stop_VB parents_NNS saying_VBG child_NN has_VBZ covid_VBN symptoms_NNS but_CC will_MD not_RB comply_VB with_IN a_DT test_NN so_RB cannot_JJ come_VB to_TO school_NN"
731,731,1328324355353423872,265652472,"Just heard my line manager has Covid, our company and colleagues have strict enforcement of H&amp;S around Covid. Now is the time to be extra vigilant again, short wet days etc... I know it’s a frustration but keep it going and it’s ok to be down at times",0,0,0,0,0,"just heard my line manager has covid, our company and colleagues have strict enforcement of hs around covid. now is the time to be extra vigilant again, short wet days etc. i know it is a frustration but keep it going and it is ok to be down at times",[],just_RB heard_VBN line_NN manager_NN has_VBZ covid_VBN company_NN and_CC colleagues_NNS have_VBP strict_JJ enforcement_NN of_IN hs_NN around_IN covid_NN now_RB is_VBZ the_DT time_NN to_TO be_VB extra_JJ vigilant_NN again_RB short_JJ wet_NN days_NNS etc_VBP i_NN know_VBP it_PRP is_VBZ a_DT frustration_NN but_CC keep_VB it_PRP going_VBG and_CC it_PRP is_VBZ ok_JJ to_TO be_VB down_RB at_IN times_NNS,False,False,False,True,"just heard my line manager has covid, our company and colleagues have strict enforcement of hs around covid. now is the time to be extra vigilant again, short wet days etc. i know it is a frustration but keep it going and it is ok to be down at times just_RB heard_VBN line_NN manager_NN has_VBZ covid_VBN company_NN and_CC colleagues_NNS have_VBP strict_JJ enforcement_NN of_IN hs_NN around_IN covid_NN now_RB is_VBZ the_DT time_NN to_TO be_VB extra_JJ vigilant_NN again_RB short_JJ wet_NN days_NNS etc_VBP i_NN know_VBP it_PRP is_VBZ a_DT frustration_NN but_CC keep_VB it_PRP going_VBG and_CC it_PRP is_VBZ ok_JJ to_TO be_VB down_RB at_IN times_NNS"
732,732,1264168099856756736,183582370,"When I was bed bound for 4 days with Covid-19 me and my partner managed to look after our then 6 month old son just fine, just because you have money doesn’t mean your allowed to not follow guidelines, that you helped set... #DominicCummingsMustGo",1,0,0,0,0,"when i was bed bound for 4 days with covid-19 me and my partner managed to look after our then 6 month old son just fine, just because you have money does not mean your allowed to not follow guidelines, that you helped set. #dominiccummingsmustgo",['#DominicCummingsMustGo'],when_WRB i_NN was_VBD bed_VBN bound_IN for_IN 4_CD days_NNS with_IN covid_JJ 19_CD me_PRP and_CC partner_NN managed_VBD to_TO look_VB after_IN then_RB 6_CD month_NN old_JJ son_NN just_RB fine_JJ just_RB because_IN you_PRP have_VBP money_NN does_VBZ not_RB mean_VB allowed_VBN to_TO not_RB follow_VB guidelines_NNS that_IN you_PRP helped_VBD set_VB #dominiccummingsmustgo_VB,False,False,False,True,"when i was bed bound for 4 days with covid-19 me and my partner managed to look after our then 6 month old son just fine, just because you have money does not mean your allowed to not follow guidelines, that you helped set. #dominiccummingsmustgo when_WRB i_NN was_VBD bed_VBN bound_IN for_IN 4_CD days_NNS with_IN covid_JJ 19_CD me_PRP and_CC partner_NN managed_VBD to_TO look_VB after_IN then_RB 6_CD month_NN old_JJ son_NN just_RB fine_JJ just_RB because_IN you_PRP have_VBP money_NN does_VBZ not_RB mean_VB allowed_VBN to_TO not_RB follow_VB guidelines_NNS that_IN you_PRP helped_VBD set_VB #dominiccummingsmustgo_VB"
